Geneid SRR420912 SRR420913 SRR420914 SRR420915 SRR420916 SRR420917
BGIOSGA026906 10 0 12 43 0 78
BGIOSGA026907 455 213 544 354 185 273
BGIOSGA026908 0 0 0 0 0 0
BGIOSGA026909 0 0 0 0 0 0
BGIOSGA026910 0 0 0 0 0 0
BGIOSGA026911 0 0 0 0 0 0
BGIOSGA026912 0 0 0 0 0 0
BGIOSGA026913 81 28 61 155 32 148
BGIOSGA026914 0 0 0 0 0 0
BGIOSGA026915 0 0 2 6 0 4
BGIOSGA026916 0 6 3 10 4 2
BGIOSGA026917 834 789 349 456 98 255
BGIOSGA026918 80 26 98 35 25 43
BGIOSGA026919 304 163 105 133 78 117
BGIOSGA026920 0 0 0 0 0 0
BGIOSGA026921 352 234 437 245 96 228
BGIOSGA026922 169 43 161 123 26 84
BGIOSGA026923 0 5 1 3 2 7
BGIOSGA026924 5 15 2 133 3 85
BGIOSGA026925 1286 293 471 663 225 298
BGIOSGA026926 0 0 0 0 0 0
BGIOSGA026927 398 423 762 458 526 498
BGIOSGA026928 2 0 2 168 0 40
BGIOSGA026929 130 198 160 229 195 286
BGIOSGA026930 1 0 0 6 0 3
BGIOSGA026931 157 162 33 209 63 134
BGIOSGA026932 835 236 277 172 168 116
BGIOSGA026933 112 80 82 115 113 113
BGIOSGA026934 18 27 17 29 15 65
BGIOSGA026935 10 32 23 29 28 63
BGIOSGA026936 1194 730 899 1189 456 910
BGIOSGA026937 39 152 34 132 139 167
BGIOSGA026938 42 22 17 20 26 25
BGIOSGA026939 21 38 77 58 50 60
BGIOSGA026940 0 0 0 0 0 0
BGIOSGA026941 976 396 346 1037 134 392
BGIOSGA026942 547 955 232 732 751 556
BGIOSGA026943 187 85 113 108 40 79
BGIOSGA026944 6093 1397 1048 2529 835 865
BGIOSGA026945 88 27 47 177 45 167
BGIOSGA026946 697 924 616 886 828 714
BGIOSGA026947 19 63 4 41 30 47
BGIOSGA026948 0 0 0 0 0 0
BGIOSGA026949 17 21 8 42 3 10
BGIOSGA026950 939 653 777 700 913 349
BGIOSGA026951 2 2 2 2 5 2
BGIOSGA026952 275 217 182 297 216 133
BGIOSGA026953 590 428 318 560 455 519
BGIOSGA026954 0 13 0 0 9 2
BGIOSGA026955 0 0 0 0 0 2
BGIOSGA026956 227 158 267 394 183 324
BGIOSGA026957 0 99 6 4 155 39
BGIOSGA026958 13 0 0 23 0 0
BGIOSGA026959 517 149 253 364 217 231
BGIOSGA026960 551 752 585 1768 406 1222
BGIOSGA026961 48 31 18 223 29 94
BGIOSGA026962 324 158 144 333 4 127
BGIOSGA026963 1 0 0 0 0 0
BGIOSGA026964 2 4 3 0 3 0
BGIOSGA026965 0 0 0 0 0 0
BGIOSGA026966 0 0 0 0 0 0
BGIOSGA026967 12 6 0 6 0 6
BGIOSGA026968 2 0 0 0 0 20
BGIOSGA026969 235 763 81 736 606 444
BGIOSGA026970 9 100 19 57 188 102
BGIOSGA026971 1422 1395 1127 1802 1766 1886
BGIOSGA026972 293 98 250 305 204 300
BGIOSGA026973 618 918 128 1833 617 1081
BGIOSGA026974 0 0 0 0 0 0
BGIOSGA026975 0 0 0 0 0 0
BGIOSGA026976 834 3845 3413 3187 2488 2225
BGIOSGA026977 4 65 2 2 134 44
BGIOSGA026978 103 188 279 118 228 149
BGIOSGA026979 119 445 51 118 670 136
BGIOSGA026980 0 0 0 0 1 2
BGIOSGA026981 1075 1000 1589 1814 1889 2416
BGIOSGA026982 91 61 111 68 54 44
BGIOSGA026983 2 2 3 0 0 4
BGIOSGA026984 10 12 40 18 16 19
BGIOSGA026985 0 0 0 0 0 0
BGIOSGA026986 0 0 0 0 0 0
BGIOSGA026987 10 12 11 21 14 27
BGIOSGA026988 3 5 0 2 2 0
BGIOSGA026989 0 0 0 0 0 0
BGIOSGA026990 0 0 0 0 0 0
BGIOSGA026991 0 0 0 0 0 0
BGIOSGA026992 0 0 0 0 0 0
BGIOSGA026993 0 0 0 0 0 0
BGIOSGA026994 119 22 8 125 6 35
BGIOSGA026995 0 0 0 0 0 0
BGIOSGA026996 0 0 0 0 0 0
BGIOSGA026997 0 0 0 0 0 0
BGIOSGA026998 0 0 0 0 0 0
BGIOSGA026999 0 0 0 0 0 0
BGIOSGA027000 0 0 0 0 0 0
BGIOSGA027001 0 0 0 0 0 0
BGIOSGA027002 0 0 0 0 0 0
BGIOSGA027003 0 0 0 0 0 0
BGIOSGA027004 0 9 2 1 1 2
BGIOSGA027005 0 30 0 8 1 8
BGIOSGA027006 4 0 2 2 2 4
BGIOSGA027007 16 41 1 18 20 10
BGIOSGA027008 0 0 0 0 0 0
BGIOSGA027009 0 6 0 0 0 12
BGIOSGA027010 0 0 0 0 0 0
BGIOSGA027011 0 0 0 0 0 0
BGIOSGA027012 20 224 19 10 48 58
BGIOSGA027013 42 0 12 37 0 12
BGIOSGA027014 5 0 6 0 2 4
BGIOSGA027015 158 18 28 72 15 40
BGIOSGA027016 345 68 270 172 101 89
BGIOSGA027017 0 0 0 0 0 0
BGIOSGA027018 20 31 37 29 73 33
BGIOSGA027019 0 0 2 0 0 0
BGIOSGA027020 492 847 396 341 1206 332
BGIOSGA027021 0 0 0 0 0 0
BGIOSGA027022 2 2 6 8 14 10
BGIOSGA027023 0 3 4 0 2 6
BGIOSGA027024 0 0 0 0 0 0
BGIOSGA027025 0 0 0 0 0 0
BGIOSGA027026 515 54 584 262 3 266
BGIOSGA027027 0 0 0 0 0 0
BGIOSGA027028 0 0 0 0 0 0
BGIOSGA027029 0 0 0 0 0 0
BGIOSGA027030 0 6 0 1 21 2
BGIOSGA027031 0 0 0 0 0 0
BGIOSGA027032 22 105 9 17 243 71
BGIOSGA027033 0 0 0 0 0 0
BGIOSGA027034 2 9 0 0 2 0
BGIOSGA027035 0 0 0 0 0 0
BGIOSGA027036 0 0 0 0 0 0
BGIOSGA027037 82 12 39 31 10 11
BGIOSGA027038 73 195 157 101 255 93
BGIOSGA027039 0 0 0 0 0 0
BGIOSGA027040 0 0 0 0 0 0
BGIOSGA027041 0 0 0 0 0 0
BGIOSGA027042 1 20 0 2 15 7
BGIOSGA027043 2 2 0 1 0 2
BGIOSGA027044 0 0 0 0 0 0
BGIOSGA027045 238 1436 493 105 629 384
BGIOSGA027046 366 322 489 217 321 215
BGIOSGA027047 0 0 0 2 6 4
BGIOSGA027048 4 255 14 12 229 88
BGIOSGA027049 1 8 13 0 2 32
BGIOSGA027050 8 0 0 0 0 0
BGIOSGA027051 4 4 0 13 6 4
BGIOSGA027052 120 89 226 152 91 106
BGIOSGA027053 33 25 46 59 38 59
BGIOSGA027054 0 0 0 0 0 0
BGIOSGA027055 23 51 22 26 136 170
BGIOSGA027056 0 0 0 0 0 0
BGIOSGA027057 1 3 0 0 0 0
BGIOSGA027058 36 29 34 43 18 16
BGIOSGA027059 1208 385 634 564 159 360
BGIOSGA027060 29 411 72 0 74 53
BGIOSGA027061 0 8 6 55 20 35
BGIOSGA027062 642 632 926 931 705 1017
BGIOSGA027063 10 133 92 84 67 133
BGIOSGA027064 0 1 2 0 0 0
BGIOSGA027065 15 126 59 15 78 79
BGIOSGA027066 0 0 0 0 0 0
BGIOSGA027067 0 0 0 0 0 0
BGIOSGA027068 0 0 0 0 0 0
BGIOSGA027069 0 0 6 0 0 0
BGIOSGA027070 0 0 0 0 0 0
BGIOSGA027071 0 2 23 0 2 13
BGIOSGA027072 123 71 212 218 67 104
BGIOSGA027073 371 133 234 253 95 156
BGIOSGA027074 0 0 0 0 0 0
BGIOSGA027075 0 0 0 0 0 0
BGIOSGA027076 0 0 0 0 0 0
BGIOSGA027077 0 0 0 0 0 0
BGIOSGA027078 0 2 0 8 0 0
BGIOSGA027079 0 0 0 0 0 0
BGIOSGA027080 0 0 0 0 0 0
BGIOSGA027081 0 0 0 0 0 1
BGIOSGA027082 70 1 5 31 10 1
BGIOSGA027083 1 0 0 0 0 0
BGIOSGA027084 92 9 28 46 12 8
BGIOSGA027085 235 23 47 140 52 36
BGIOSGA027086 67 25 17 24 29 12
BGIOSGA027087 2 6 0 0 0 0
BGIOSGA027088 11 16 18 4 7 13
BGIOSGA027089 0 0 0 0 0 0
BGIOSGA027090 0 0 0 0 0 0
BGIOSGA027091 0 0 0 0 0 0
BGIOSGA027092 0 0 0 0 0 0
BGIOSGA027093 0 0 0 0 0 0
BGIOSGA027094 0 0 0 0 0 0
BGIOSGA027095 0 0 0 0 0 0
BGIOSGA027096 0 0 0 0 0 0
BGIOSGA027097 0 0 0 0 0 0
BGIOSGA027098 0 0 0 0 0 0
BGIOSGA027099 0 0 0 0 0 0
BGIOSGA027100 0 0 0 0 0 0
BGIOSGA027101 0 0 0 0 0 0
BGIOSGA027102 0 0 0 0 0 0
BGIOSGA027103 0 0 0 0 0 0
BGIOSGA027104 0 0 0 0 0 0
BGIOSGA027105 32 14 48 36 16 49
BGIOSGA027106 289 145 232 381 176 234
BGIOSGA027107 3280 988 1143 1948 626 933
BGIOSGA027108 90 83 131 60 73 74
BGIOSGA027109 202 141 501 187 64 234
BGIOSGA027110 14 12 38 10 10 16
BGIOSGA027111 0 0 0 0 0 0
BGIOSGA027112 0 0 0 0 0 0
BGIOSGA027113 495 1647 1350 2298 1732 1392
BGIOSGA027114 62 218 95 215 134 200
BGIOSGA027115 60 115 85 46 61 80
BGIOSGA027116 28 115 35 415 38 204
BGIOSGA027117 71 197 20 94 124 145
BGIOSGA027118 0 0 0 0 0 0
BGIOSGA027119 0 0 0 0 0 0
BGIOSGA027120 0 3 9 1 0 3
BGIOSGA027121 0 0 0 0 0 0
BGIOSGA027122 0 0 0 0 0 0
BGIOSGA027123 0 0 4 2 0 3
BGIOSGA027124 0 0 0 0 0 0
BGIOSGA027125 0 0 0 0 0 0
BGIOSGA027126 0 0 0 0 0 0
BGIOSGA027127 0 0 17 20 0 22
BGIOSGA027128 0 0 0 0 0 0
BGIOSGA027129 0 4 6 0 0 2
BGIOSGA027130 1 12 9 4 0 8
BGIOSGA027131 0 0 0 2 0 0
BGIOSGA027132 0 0 0 0 0 0
BGIOSGA027133 11 8 28 10 0 20
BGIOSGA027134 0 0 0 0 0 0
BGIOSGA027135 382 66 343 388 12 226
BGIOSGA027136 0 2 0 10 8 14
BGIOSGA027137 0 0 1 0 2 13
BGIOSGA027138 0 0 0 0 0 0
BGIOSGA027139 0 0 0 0 0 0
BGIOSGA027140 0 0 0 0 0 0
BGIOSGA027141 0 4 22 1 0 8
BGIOSGA027142 0 0 0 0 0 0
BGIOSGA027143 823 783 689 688 610 616
BGIOSGA027144 80 117 86 72 69 104
BGIOSGA027145 0 0 0 0 0 0
BGIOSGA027146 0 0 0 0 0 0
BGIOSGA027147 136 112 133 116 108 68
BGIOSGA027148 377 159 243 227 219 181
BGIOSGA027149 0 0 0 2 0 0
BGIOSGA027150 0 0 0 0 0 0
BGIOSGA027151 328 369 416 306 343 235
BGIOSGA027152 0 3 0 0 3 0
BGIOSGA027153 0 0 0 0 0 0
BGIOSGA027154 0 0 0 0 2 2
BGIOSGA027155 2 4 0 0 5 10
BGIOSGA027156 179 75 108 186 64 88
BGIOSGA027157 0 0 0 0 0 0
BGIOSGA027158 1458 2144 1424 587 3360 1237
BGIOSGA027159 0 0 0 0 0 0
BGIOSGA027160 0 0 0 0 0 0
BGIOSGA027161 0 0 0 0 0 0
BGIOSGA027162 527 351 733 579 321 461
BGIOSGA027163 0 0 0 0 1 0
BGIOSGA027164 2 0 0 6 1 4
BGIOSGA027165 12 12 3 15 6 21
BGIOSGA027166 0 2 0 0 0 0
BGIOSGA027167 34 40 83 70 81 68
BGIOSGA027168 49 10 26 71 30 21
BGIOSGA027169 0 0 0 0 0 0
BGIOSGA027170 0 0 0 0 0 0
BGIOSGA027171 0 0 2 0 0 0
BGIOSGA027172 0 0 0 0 0 0
BGIOSGA027173 14 9 49 8 0 33
BGIOSGA027174 0 1 2 1 0 1
BGIOSGA027175 0 0 0 0 0 0
BGIOSGA027176 520 386 800 132 103 209
BGIOSGA027177 0 0 0 2 0 0
BGIOSGA027178 0 0 0 0 0 0
BGIOSGA027179 0 0 0 0 0 0
BGIOSGA027180 0 0 0 0 0 0
BGIOSGA027181 0 0 0 0 0 0
BGIOSGA027182 0 0 0 0 3 0
BGIOSGA027183 2 0 0 0 9 5
BGIOSGA027184 3488 848 1056 2674 680 1695
BGIOSGA027185 231 179 172 353 151 145
BGIOSGA027186 3 13 7 8 8 33
BGIOSGA027187 0 0 0 0 0 0
BGIOSGA027188 0 0 0 0 0 0
BGIOSGA027189 0 0 0 0 0 0
BGIOSGA027190 0 0 0 0 0 0
BGIOSGA027191 0 0 0 0 0 0
BGIOSGA027192 0 0 0 0 0 0
BGIOSGA027193 1422 621 937 826 481 577
BGIOSGA027194 178 244 306 132 334 183
BGIOSGA027195 0 0 0 0 0 0
BGIOSGA027196 1163 447 836 878 424 566
BGIOSGA027197 140 89 151 113 97 71
BGIOSGA027198 2255 260 110 1078 92 290
BGIOSGA027199 2 0 0 0 0 2
BGIOSGA027200 168 164 150 76 81 113
BGIOSGA027201 1675 1035 1786 1410 752 820
BGIOSGA027202 0 0 0 0 0 0
BGIOSGA027203 0 0 0 0 0 0
BGIOSGA027204 0 0 0 0 0 0
BGIOSGA027205 2 0 4 2 0 0
BGIOSGA027206 0 1 0 0 0 0
BGIOSGA027207 0 0 4 1 0 0
BGIOSGA027208 0 0 0 0 0 0
BGIOSGA027209 38 4 44 63 0 39
BGIOSGA027210 16 28 40 20 16 32
BGIOSGA027211 316 249 336 210 200 213
BGIOSGA027212 449 123 56 181 75 49
BGIOSGA027213 253 115 218 119 88 105
BGIOSGA027214 242 801 1057 492 784 691
BGIOSGA027215 0 0 0 0 0 0
BGIOSGA027216 11 8 6 22 8 12
BGIOSGA027217 0 0 2 0 0 1
BGIOSGA027218 1329 1035 1453 1047 944 600
BGIOSGA027219 37 37 61 48 54 62
BGIOSGA027220 0 0 0 0 0 0
BGIOSGA027221 8 2 10 6 4 13
BGIOSGA027222 2 0 0 1 1 3
BGIOSGA027223 0 0 0 2 2 0
BGIOSGA027224 796 260 466 721 265 354
BGIOSGA027225 78 62 136 93 40 104
BGIOSGA027226 2 0 0 0 10 0
BGIOSGA027227 0 0 0 0 0 0
BGIOSGA027228 13 0 0 8 0 0
BGIOSGA027229 38 2 22 46 0 24
BGIOSGA027230 0 0 0 0 0 4
BGIOSGA027231 0 0 0 0 0 0
BGIOSGA027232 4 0 4 0 0 0
BGIOSGA027233 0 0 0 0 0 0
BGIOSGA027234 122 221 153 80 319 77
BGIOSGA027235 23 30 53 3 41 18
BGIOSGA027236 0 2 0 11 0 0
BGIOSGA027237 0 0 0 0 0 0
BGIOSGA027238 1082 614 1195 902 587 456
BGIOSGA027239 135 65 76 95 59 45
BGIOSGA027240 805 705 1154 844 719 794
BGIOSGA027241 0 0 0 0 0 0
BGIOSGA027242 0 0 0 0 0 0
BGIOSGA027243 0 0 0 0 0 0
BGIOSGA027244 4 6 0 1 5 2
BGIOSGA027245 17 4 9 15 0 11
BGIOSGA027246 118 25 103 113 22 60
BGIOSGA027247 92 194 27 367 212 580
BGIOSGA027248 0 0 0 0 0 0
BGIOSGA027249 0 0 0 0 0 0
BGIOSGA027250 0 0 0 0 0 0
BGIOSGA027251 0 0 0 0 0 0
BGIOSGA027252 7 3 3 21 9 14
BGIOSGA027253 0 0 0 0 0 0
BGIOSGA027254 0 0 0 0 0 0
BGIOSGA027255 0 0 0 0 0 0
BGIOSGA027256 0 0 0 0 0 0
BGIOSGA027257 0 0 0 0 0 0
BGIOSGA027258 217 123 201 225 71 168
BGIOSGA027259 0 0 0 0 0 0
BGIOSGA027260 305 227 438 336 162 260
BGIOSGA027261 140 122 175 125 120 123
BGIOSGA027262 0 0 0 0 0 0
BGIOSGA027263 0 0 0 0 0 0
BGIOSGA027264 0 0 0 0 0 0
BGIOSGA027265 0 0 0 0 0 0
BGIOSGA027266 281 202 202 289 242 197
BGIOSGA027267 21 47 38 35 20 25
BGIOSGA027268 11 24 0 55 25 18
BGIOSGA027269 4 3 0 4 3 4
BGIOSGA027270 81 78 135 102 97 77
BGIOSGA027271 0 0 0 0 0 0
BGIOSGA027272 94 18 101 88 6 49
BGIOSGA027273 8 4 0 10 0 10
BGIOSGA027274 0 0 0 0 0 0
BGIOSGA027275 0 0 0 0 0 0
BGIOSGA027276 0 0 0 0 0 0
BGIOSGA027277 0 0 0 0 0 0
BGIOSGA027278 34 8 40 13 2 8
BGIOSGA027279 0 0 0 0 0 0
BGIOSGA027280 187 124 90 124 91 59
BGIOSGA027281 218 209 305 188 168 150
BGIOSGA027282 50 45 66 69 68 36
BGIOSGA027283 0 0 0 0 0 0
BGIOSGA027284 0 0 0 0 0 0
BGIOSGA027285 0 0 0 0 0 0
BGIOSGA027286 0 0 0 0 0 0
BGIOSGA027287 0 0 0 0 0 0
BGIOSGA027288 0 0 0 0 0 0
BGIOSGA027289 0 0 0 0 0 0
BGIOSGA027290 0 0 0 0 0 0
BGIOSGA027291 745 354 320 231 216 227
BGIOSGA027292 115 57 42 51 21 40
BGIOSGA027293 0 4 3 0 9 8
BGIOSGA027294 0 0 0 0 0 0
BGIOSGA027295 0 0 0 0 0 0
BGIOSGA027296 0 0 0 0 0 0
BGIOSGA027297 0 0 0 0 0 1
BGIOSGA027298 0 0 0 0 0 0
BGIOSGA027299 643 116 102 667 81 476
BGIOSGA027300 242 269 325 431 232 359
BGIOSGA027301 0 0 0 0 4 4
BGIOSGA027302 0 0 0 0 0 0
BGIOSGA027303 0 0 0 0 0 0
BGIOSGA027304 0 0 0 0 0 0
BGIOSGA027305 0 0 0 0 0 0
BGIOSGA027306 160 97 66 81 92 81
BGIOSGA027307 0 0 0 0 0 0
BGIOSGA027308 0 0 0 0 0 2
BGIOSGA027309 0 0 0 0 0 0
BGIOSGA027310 0 0 0 0 0 0
BGIOSGA027311 0 0 0 0 0 0
BGIOSGA027312 0 0 0 0 0 0
BGIOSGA027313 0 0 0 0 0 0
BGIOSGA027314 4 6 0 0 0 0
BGIOSGA027315 27 52 35 62 65 37
BGIOSGA027316 29 4 3 19 0 4
BGIOSGA027317 12 0 14 13 0 10
BGIOSGA027318 154 10 36 57 6 36
BGIOSGA027319 23 17 36 22 24 18
BGIOSGA027320 0 0 0 0 0 0
BGIOSGA027321 10 2 8 10 0 8
BGIOSGA027322 15 12 8 14 0 16
BGIOSGA027323 1 0 0 1 0 1
BGIOSGA027324 6 25 12 29 48 16
BGIOSGA027325 0 0 0 0 0 0
BGIOSGA027326 0 0 0 0 0 0
BGIOSGA027327 0 0 0 0 1 1
BGIOSGA027328 176 26 73 143 30 119
BGIOSGA027329 0 0 0 0 0 0
BGIOSGA027330 0 0 0 0 0 0
BGIOSGA027331 0 0 0 0 0 0
BGIOSGA027332 0 0 0 0 0 0
BGIOSGA027333 229 2709 219 359 2327 449
BGIOSGA027334 0 0 0 0 0 0
BGIOSGA027335 0 0 0 0 0 0
BGIOSGA027336 9 10 15 8 5 5
BGIOSGA027337 746 295 425 759 194 448
BGIOSGA027338 0 0 0 0 0 0
BGIOSGA027339 0 0 0 0 0 0
BGIOSGA027340 0 22 10 16 15 42
BGIOSGA027341 0 0 0 0 0 0
BGIOSGA027342 198 165 110 163 185 240
BGIOSGA027343 0 0 0 0 0 2
BGIOSGA027344 0 0 0 0 0 0
BGIOSGA027345 0 0 0 0 0 0
BGIOSGA027346 53 539 44 149 395 172
BGIOSGA027347 8 0 1 0 2 0
BGIOSGA027348 105 64 64 50 38 61
BGIOSGA027349 0 0 0 0 0 0
BGIOSGA027350 6 117 30 16 227 20
BGIOSGA027351 15 337 216 61 899 146
BGIOSGA027352 0 0 0 0 0 0
BGIOSGA027353 2189 2789 1339 2806 3526 2621
BGIOSGA027354 3 65 4 12 108 8
BGIOSGA027355 358 2324 181 210 2880 435
BGIOSGA027356 0 0 0 0 0 0
BGIOSGA027357 650 369 17 405 186 179
BGIOSGA027358 0 0 0 0 0 0
BGIOSGA027359 1 6 4 2 4 0
BGIOSGA027360 0 0 0 0 0 0
BGIOSGA027361 3 8 1 3 9 2
BGIOSGA027362 3 72 7 9 41 15
BGIOSGA027363 15 121 29 33 88 32
BGIOSGA027364 2 47 8 5 32 18
BGIOSGA027365 0 0 0 1 0 0
BGIOSGA027366 70 9 46 67 9 9
BGIOSGA027367 4 1 0 1 0 0
BGIOSGA027368 154 40 122 80 26 40
BGIOSGA027369 0 0 0 0 0 0
BGIOSGA027370 136 32 35 159 37 56
BGIOSGA027371 102 82 26 122 138 93
BGIOSGA027372 17 14 0 15 33 13
BGIOSGA027373 4 5 1 7 3 7
BGIOSGA027374 173 94 224 138 108 69
BGIOSGA027375 0 0 0 2 0 0
BGIOSGA027376 4 0 0 0 2 10
BGIOSGA027377 11 0 19 5 0 1
BGIOSGA027378 1 0 0 2 0 0
BGIOSGA027379 66 22 27 26 6 20
BGIOSGA027380 84 67 123 221 191 222
BGIOSGA027381 274 136 178 290 99 186
BGIOSGA027382 128 62 92 86 38 43
BGIOSGA027383 368 131 115 326 36 135
BGIOSGA027384 710 411 241 742 267 380
BGIOSGA027385 16 39 47 107 48 147
BGIOSGA027386 0 0 0 0 0 0
BGIOSGA027387 281 216 176 103 120 75
BGIOSGA027388 387 118 263 271 43 130
BGIOSGA027389 222 92 129 245 37 92
BGIOSGA027390 108 29 48 59 3 36
BGIOSGA027391 10 0 0 0 0 0
BGIOSGA027392 11 0 0 4 1 2
BGIOSGA027393 1 0 0 3 1 0
BGIOSGA027394 529 136 318 466 131 166
BGIOSGA027395 0 0 0 0 0 0
BGIOSGA027396 104 44 70 103 22 101
BGIOSGA027397 0 0 0 0 0 0
BGIOSGA027398 2 1 2 9 0 2
BGIOSGA027399 2 0 0 6 0 1
BGIOSGA027400 0 0 0 2 0 0
BGIOSGA027401 405 779 535 512 858 705
BGIOSGA027402 115 42 33 59 47 25
BGIOSGA027403 0 0 0 0 0 0
BGIOSGA027404 43 558 37 148 478 173
BGIOSGA027405 0 0 0 0 0 0
BGIOSGA027406 0 11 0 32 9 13
BGIOSGA027407 0 0 0 0 0 0
BGIOSGA027408 0 0 0 0 0 0
BGIOSGA027409 0 0 0 0 0 0
BGIOSGA027410 9 16 12 14 28 16
BGIOSGA027411 0 0 0 0 0 0
BGIOSGA027412 45 0 50 49 0 92
BGIOSGA027413 107 122 193 165 89 125
BGIOSGA027414 141 72 120 354 69 210
BGIOSGA027415 52 14 45 73 2 23
BGIOSGA027416 52 646 204 406 486 337
BGIOSGA027417 0 2 0 0 0 2
BGIOSGA027418 0 0 0 0 0 0
BGIOSGA027419 0 2 8 24 0 2
BGIOSGA027420 0 0 0 0 0 0
BGIOSGA027421 0 0 0 0 0 0
BGIOSGA027422 0 0 0 0 0 0
BGIOSGA027423 0 0 0 0 0 0
BGIOSGA027424 1 1 6 4 1 0
BGIOSGA027425 0 0 0 0 0 0
BGIOSGA027426 0 0 0 0 0 0
BGIOSGA027427 14 15 0 42 24 44
BGIOSGA027428 27 34 13 25 21 32
BGIOSGA027429 2 3 4 1 23 3
BGIOSGA027430 0 0 0 0 0 0
BGIOSGA027431 0 0 0 0 0 0
BGIOSGA027432 0 0 0 0 0 0
BGIOSGA027433 0 0 0 0 0 0
BGIOSGA027434 0 0 0 0 0 0
BGIOSGA027435 0 0 0 0 0 0
BGIOSGA027436 0 0 0 0 0 0
BGIOSGA027437 0 0 0 0 0 0
BGIOSGA027438 978 351 251 551 107 152
BGIOSGA027439 23 13 70 109 23 97
BGIOSGA027440 1301 1093 1025 914 846 605
BGIOSGA027441 51 28 146 82 37 76
BGIOSGA027442 0 0 0 0 0 0
BGIOSGA027443 618 346 544 585 361 480
BGIOSGA027444 0 0 0 0 0 0
BGIOSGA027445 0 0 0 2 0 2
BGIOSGA027446 0 0 0 0 0 0
BGIOSGA027447 0 0 0 0 0 0
BGIOSGA027448 0 0 0 0 0 0
BGIOSGA027449 0 0 0 0 0 0
BGIOSGA027450 2 1 16 4 3 2
BGIOSGA027451 0 0 0 0 0 0
BGIOSGA027452 1 0 0 0 0 0
BGIOSGA027453 0 0 0 0 0 0
BGIOSGA027454 0 0 0 0 0 0
BGIOSGA027455 0 0 0 0 0 0
BGIOSGA027456 2 90 54 0 92 3
BGIOSGA027457 0 0 0 0 0 0
BGIOSGA027458 0 0 0 2 2 6
BGIOSGA027459 0 0 0 0 0 0
BGIOSGA027460 1104 226 814 440 166 212
BGIOSGA027461 25 3 7 6 2 2
BGIOSGA027462 0 0 0 0 2 0
BGIOSGA027463 0 0 0 0 0 0
BGIOSGA027464 809 6 210 357 2 73
BGIOSGA027465 2 0 0 1 0 2
BGIOSGA027466 0 0 0 0 0 0
BGIOSGA027467 77 38 12 54 27 25
BGIOSGA027468 283 174 355 255 94 227
BGIOSGA027469 0 0 0 0 0 0
BGIOSGA027470 334 142 128 195 71 151
BGIOSGA027471 0 0 0 0 0 0
BGIOSGA027472 0 0 0 0 0 0
BGIOSGA027473 0 0 0 0 0 0
BGIOSGA027474 0 0 0 0 0 0
BGIOSGA027475 130 62 120 93 62 109
BGIOSGA027476 1 4 9 1 7 0
BGIOSGA027477 0 0 0 3 0 5
BGIOSGA027478 0 0 0 0 0 0
BGIOSGA027479 0 0 0 0 0 0
BGIOSGA027480 0 0 0 0 0 0
BGIOSGA027481 38 8 20 102 2 17
BGIOSGA027482 236 241 314 272 192 133
BGIOSGA027483 6 3 6 67 2 18
BGIOSGA027484 17 10 0 14 0 6
BGIOSGA027485 0 0 0 0 0 0
BGIOSGA027486 0 0 0 0 0 0
BGIOSGA027487 0 0 0 0 0 1
BGIOSGA027488 337 46 322 277 58 174
BGIOSGA027489 13 0 0 0 2 0
BGIOSGA027490 16 2 25 9 0 13
BGIOSGA027491 2 2 9 2 1 16
BGIOSGA027492 0 4 2 1 0 0
BGIOSGA027493 0 0 0 0 0 0
BGIOSGA027494 0 0 0 0 0 0
BGIOSGA027495 0 0 0 8 0 2
BGIOSGA027496 4 0 0 0 0 0
BGIOSGA027497 0 0 0 0 0 0
BGIOSGA027498 1129 201 846 969 384 1426
BGIOSGA027499 0 0 0 0 0 0
BGIOSGA027500 0 0 0 0 0 0
BGIOSGA027501 0 0 0 2 0 0
BGIOSGA027502 0 0 0 0 0 0
BGIOSGA027503 0 0 0 0 0 0
BGIOSGA027504 0 0 0 0 0 0
BGIOSGA027505 0 0 0 0 0 0
BGIOSGA027506 0 0 0 0 0 0
BGIOSGA027507 2 0 0 0 0 0
BGIOSGA027508 0 0 0 0 0 0
BGIOSGA027509 0 0 0 0 0 0
BGIOSGA027510 0 0 0 0 0 0
BGIOSGA027511 0 0 0 0 0 0
BGIOSGA027512 0 0 0 0 0 0
BGIOSGA027513 0 1 0 1 0 0
BGIOSGA027514 0 0 0 0 0 0
BGIOSGA027515 2496 315 631 1114 405 597
BGIOSGA027516 93 50 84 87 22 61
BGIOSGA027517 5 2 4 1 0 0
BGIOSGA027518 4419 2267 2232 3524 1599 1564
BGIOSGA027519 0 0 0 0 0 0
BGIOSGA027520 0 0 0 2 4 0
BGIOSGA027521 1383 461 349 945 258 208
BGIOSGA027522 5697 3033 2834 3963 2134 2184
BGIOSGA027523 365 225 419 198 178 222
BGIOSGA027524 4 9 15 7 10 7
BGIOSGA027525 0 0 0 0 0 0
BGIOSGA027526 70 30 20 48 27 43
BGIOSGA027527 0 0 0 0 0 0
BGIOSGA027528 0 0 0 0 0 0
BGIOSGA027529 70 38 73 91 40 65
BGIOSGA027530 440 448 855 1106 619 647
BGIOSGA027531 0 0 0 0 0 0
BGIOSGA027532 0 0 0 0 0 0
BGIOSGA027533 0 0 0 0 0 0
BGIOSGA027534 0 0 0 0 0 0
BGIOSGA027535 0 0 0 0 0 0
